ID,包名,应用名称,产品线,企业名称,开发者,版本号,版本代码,更新日期,下载量,描述,来源站点,来源URL,发现方式,质量评分,爬取时间
22372,com.tencent.tmgp.hy.shkj,沙盒空间,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.1,,,30154,"一款沙盒手机游戏，自由的沙盒游戏世界，游戏非常真实的天气模拟变化，玩家可以打造属于自己的游戏世界，各种不同的玩法可以选择，游戏有着全3d打造的游戏内容。
游戏简介
1、本游戏在这里每个人物都十分关键，找到任务的钥匙；
2、有着全新的隐藏剧情会带你从另一个视角进行观察；
3、在升级中获得资源和奖励，体验丰富的乐趣组合式竞技对决。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.shkj,snowball_round_4,0.85,2026-03-09 16:06:48
22349,com.tencent.tmgp.hyy.jyqq,解压球球,企业微信,株洲花与叶网络科技有限公司,株洲花与叶网络科技有限公司,1.0.2,,,171,"金星、木星、火星、地球、大太阳，快来玩星球版合成大西瓜，从小小的月亮开始你的合成之路吧，每个星球都有自己独特的颜色与表情，精美的画面和Q弹的音效带给你不一样的游戏体验，没有任何限制，尽情畅玩你的星球世界。
游戏简单易操作
男女老少都能玩
Q弹音效超好听

",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hyy.jyqq,snowball_round_4,0.85,2026-03-09 16:06:14
23285,com.tencent.tmgp.g13002010,灌篮高手 正版授权手游,企业微信,上海蛙扑网络技术有限公司,上海蛙扑网络技术有限公司,31.0.0,,,474083,《灌篮高手 正版授权手游》是一款真人实时篮球竞技手游，由蛙扑发行，先知者研发，东映动画授权并全程监制。游戏将以多样的比赛模式和剧情还原《灌篮高手》赋予我们的热血时代，一圆你我曾经“称霸全国”的梦想！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.g13002010,snowball_round_4,0.85,2026-03-09 16:32:45
23280,com.tencent.tmgp.dgzj.tuantuan,帝国战纪,企业微信,武汉团团互娱科技有限公司,武汉团团互娱科技有限公司,1.4.5,,,10199,《帝国战纪》是一款古代战争策略手游，玩家可以选择三个不同文明共同探索中世纪的真实战役。游戏还提供了丰富的策略机制，使玩家能更好地谋划胜利。在公平竞技的环境下，玩家可以展现他们精妙的策略来征服全球。欢迎你来挑战，成为真正的领主！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.dgzj.tuantuan,snowball_round_4,0.85,2026-03-09 16:32:35
23277,com.tencent.tmgp.hy.xsqs,像素求生,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.55,,,1417,"游戏中玩法十分的简单刺激，你要在游戏中操控你的小人在游戏中生存下去，游戏中玩法也是非常的多的，还有很多的道具武器可以使用，感兴趣的就来挑战一下，看你能活下来吗？
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.xsqs,snowball_round_4,0.85,2026-03-09 16:32:30
23230,com.tencent.tmgp.dianhun.jhrm,江湖如梦,企业微信,杭州电魂网络科技股份有限公司,杭州电魂网络科技股份有限公司,1.0.24.0923,,,18267,"※全网获超10亿阅读人气漫画改编※
※多平台9.9分超高评价漫画《藏锋行》正版授权※

你将在妖刀祸乱的江湖中集结豪侠，力挽狂澜！培养强力阵容，带他们觉醒绝世品阶；有红颜相伴，这一路不孤单。这多娇江湖，就等你了！

【侠客红颜随心养，绝色江湖惊艳来袭】
全剧情配音，精美spine生动演绎，近百位侠客红颜随心养。特色养成系统让每位角色皆能独步江湖，成为你的顶级战力。元气小师妹、魅惑女刺客、绷带病娇同门……统统听你号令！

【全员无废卡，战力零损继承】
江湖无废卡，无惧卡牌品阶，全员皆可升至绝世！等级装备一键继承，轻松换卡资源0浪费。尽情组合百变阵容，全员都是主力！

【一招一式皆功夫，拳拳到肉真武侠】
大武林门派，专属轻功战技；超精致人物建模飞檐走壁闪转腾挪，一招一式动动手指完美呈现，让你在战斗中体验到拳拳到肉的真实打击感。

【怦然心动江湖多娇，娇嫩家园系统】
千秋无绝色，悦目是佳人！艳丽家园系统，解锁与心仪美人的多种随机剧情，共度良宵：温泉、沐浴，按摩，床榻之侧，如花美眷，应有尽有。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.dianhun.jhrm,snowball_round_4,0.85,2026-03-09 16:31:15
23211,com.tencent.tmgp.hy.sszzmn2,史诗战争模拟2,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.0.21,,,3891,"一款古怪有趣的物理风格战斗模拟游戏，您可以完全控制该游戏，并且必须在战斗中计划自己的策略才能赢得战斗。该游戏使用了先进的物理引擎，为游戏增添了无与伦比的真实感和乐趣
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.sszzmn2,snowball_round_4,0.85,2026-03-09 16:30:41
23181,com.tencent.tmgp.ycf.herosland,英勇之地,企业微信,厦门御长风网络科技有限公司,厦门御长风网络科技有限公司,4.10.4,,,274415,"哈喽，大家好！我是《英勇之地》手游的制作人，也是你们的老朋友，钢子。
转眼间，从2023年5月18日《英勇之地》端游上线到现在，已经过去快两年了！首先要感谢所有勇士们的支持和陪伴，让这片英勇的土地一直充满活力。正因为有你们，我们才在2024年6月下定决心，把《英勇之地》搬到手游上，让大家随时随地都能刷宝打BOSS！
本以为手游开发会轻松拿捏，结果...一切尽在“想得美”！
研发的路上，困难一箩筐，特别是操作优化这一块，如操作UE的调整、镜头高低等，我们经历了无数次推倒重来，不过为了让你们玩得更爽、更顺滑，我们硬是啃下了这块硬骨头！
言归正传，让我们看看手游到底有哪些新设计~
1. 经典+焕新：你熟悉的角色和BOSS，全都有！
2. 沙盒自由+副本挑战：刷宝打怪两手抓！
3. 小公会大成就：服务器冠名了解一下！
4. 操作轻松+策略深度：附灵玩法来袭！
5. 爽快不累：毕业速度飞快，玩得轻松自在！
最后的小心愿
希望这款手游能成为大家碎片时间里的好伙伴，也希望未来能和勇士们继续一起冒险！我们会不断优化，让这片英勇之地越来越好玩！
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ycf.herosland,snowball_round_4,0.85,2026-03-09 16:29:49
23168,com.tencent.tmgp.lcghenanmj,尚尚河南麻将,企业微信,河北乐聪网络科技股份有限公司,河北乐聪网络科技股份有限公司,2.0.2770,,,1399,"【国潮炸场！百款潮流IP牌神陪你打牌】 
尚尚河南麻将，不止是棋牌，更是一个由艺术家打造的潮流竞技场！我们独家联合数百位设计师，带来“唐妞驾到”、“魔鬼猫”“通顺关羽”、“鸿发财神”、“熊猫发达”等百款超人气IP牌神。每位牌神都有专属技能和主题场景，让你的每局游戏都有潮流伙伴助阵，策略趣味加倍！ 
【河南玩法，一网打尽】 
家乡麻将：精准还原商丘麻将，南阳麻将，三门峡麻将，开封麻将，信阳麻将，济源麻将等各地特色，原汁原味。 
经典扑克：斗地主、掼蛋、跑得快…所有爆款玩法，这里全都有。 
智力象棋：楚河汉界，来一场纯粹的脑力对决。
【公平竞技，凭实力说话】 
我们采用顶级防作弊与智能匹配系统，确保每一局都公平公正。无论你是休闲娱乐还是竞技高手，都能在这里找到对手，凭真技术赢取丰厚奖励。 
【福利海量，天天有惊喜】 登录送礼、对局有奖、赛事狂欢…海量活动持续不断！新玩法、新牌神持续更新，你的棋牌之旅永远新鲜。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.lcghenanmj,snowball_round_4,0.85,2026-03-09 16:29:26
23143,com.tencent.tmgp.hy.zsbsjsmnq,真实巴士驾驶模拟器,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,0.17,,,2232,一款模拟驾驶公交车游戏。玩家作为一名公交车司机来到游戏中的世界，沿着正确路线行驶，停靠站台，接送乘客，赚取更多的金钱来壮大自己的公交公司。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zsbsjsmnq,snowball_round_4,0.85,2026-03-09 16:28:47
23131,com.tencent.tmgp.pygame.zipai,同城字牌,企业微信,长沙朋游网络科技有限公司,长沙朋游网络科技有限公司,1.3.18,,,25191,"汇集家乡跑胡子字牌玩法，传承地方特色，休闲益智，千万老乡同场竞技。
跑胡子游戏有扯胡子、字牌、跑胡子、二七十、偎胡子、棍棍、十胡卡、六胡抢、放炮罚、双王扯胡子、四王扯胡子、江永十五张、老戳、大贰等多种别称，还原地方玩法，休闲解压，益智娱乐，家乡朋友都爱的字牌跑胡子游戏。

游戏特色：
【字牌跑胡子玩法全都有】
汇集多种家乡跑胡子字牌玩法，扯胡子，跑胡子，字牌，老戳，放炮罚，总有一种你喜爱！
【刺激血流玩法】
创新四王血流跑胡子玩法，一胡到底，快乐加倍！
【福利比赛场】
老乡竞技，奖励丰厚，大奖赛等待你的参与！
【全新排位来袭】
排位赛来袭，一起来扯跑胡子，看谁是段位最高！
【严防作弊，公平竞技】
拒绝作弊，公平竞技，畅想娱乐！
【精致的游戏体验】
家乡方言，大牌面大字体，画面简洁流畅且舒适！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.pygame.zipai,snowball_round_4,0.85,2026-03-09 16:28:28
23089,com.tencent.tmgp.cyddztwo,禅游斗地主,企业微信,成都尚德互动科技有限公司,深圳市禅游科技股份有限公司,1.00.1408,,,258609,"沉淀良久，视觉体验大革新，品质升级，全新面貌震撼来袭！
诚意满满，禅游潜心打造，与全世界玩家和亲朋好友一起相聚《禅游斗地主》！

游戏特色：
【全新视觉体验】轻松休闲的美术风格，高品质游戏场景，炫酷的牌型特效，变换的背景音乐，让你沉浸式打牌，完全融入快乐的棋牌世界！
【原创新鲜玩法】八宝牌、疯狂大爆炸、癞炸干瞪眼、决战510K，4大人气爆款玩法，暴击快感，畅爽赢豆！做大做强，逆风翻盘！
【纯正经典玩法】欢乐、癞子、连炸的经典模式为你提供最纯粹的实战乐趣，轻松破亿，爽快解压！高手对决，惊险刺激！
【真人1秒开局】牌友实时对局，一键匹配各路高手，大神队友助攻超强！1秒开局，快速流畅无需等待！
【登录福利满满】登录送福利，多重福利尽在福利中心，让你放心畅玩！助你打牌更带感！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.cyddztwo,snowball_round_4,0.85,2026-03-09 16:27:16
23057,com.tencent.tmgp.qmwpdk,全民玩跑得快,企业微信,湖南可乐网络科技有限公司,湖南可乐网络科技有限公司,2.1,,,10048,一款休闲游戏的平台。提供竞技的综合网络休闲游戏，包含众多休闲游戏。平台以“竞技”为核心诉求，提供了完备的比赛流程，让玩家能够朋友一起放松休闲,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.qmwpdk,snowball_round_4,0.85,2026-03-09 16:26:23
23008,com.tencent.tmgp.xuezunew,血族,企业微信,天津游吉科技有限公司,上海数龙科技有限公司,4.935,,,33638,"依据同名漫画改编的卡牌之作《血族》，革新来袭！
激萌萝莉，黑暗逆袭！蕴含哥特元素，精美独特的画面，身临其境走进吸血鬼世界。
手势操作经典像素风战斗小人，超乎想象的华丽特效和激爽打击感，为你带来一场与众不同的冒险之旅！
维护异族的血脉？坚持圣地的信仰？传承法塔的奥秘？培养你喜爱的角色，踏上成为勇士的道路。
超过500张性格迥异、画风精美的角色卡牌，培养属于你的战术队伍组合，用实力与智慧挑战强大敌人。
坚守友谊，组队配合，吹响公会战争的号角，直面牺牲的抉择，为捍卫群体荣耀而战。
职业进阶|命运羁绊|星之能量|守护法阵|次元入侵|时空之域|阵营激斗|跨服天梯，多种差异化玩法等待你的挑战！
2014年上线至今，从未停止前行的《血族》，将以不断变化的全新姿态，迎接每一位前来的血裔！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.xuezunew,snowball_round_4,0.85,2026-03-09 16:25:05
22966,com.tencent.tmgp.yunbu.motorider,真实摩托锦标赛,企业微信,深圳云步互娱网络科技有限公司,索娱（成都）科技有限公司,2.0.8.407.402.0124,,,320073,"玩法多样的三种游戏模式！继承传统摩托车赛车游戏简单玩法的同时，我们加入了职业模式、无尽模式和限时模式。成为优秀的摩托车手吧！

特征：
● 拥有真实的骑行视角
● 3D场景和车辆音效
● 3种游戏模式：职业模式，限时模式，无尽模式
● 来自世界各地的车型任你选择，不断更新！
● 更多的金币，就在限时模式和无尽模式中。
● 不断升级你的爱车，让你变得更强。
● 速度越快，得到的分数越多。
● 两种视角切换，驾驶更加得心应手。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.yunbu.motorider,snowball_round_4,0.85,2026-03-09 16:23:48
22912,com.tencent.tmgp.tew,变形金刚：地球之战,企业微信,北京游道易网络文化有限公司,北京游道易网络文化有限公司,25.2.0.384,,,1455309,"【预约抢宝卷】所有预约的用户，公测当天进入游戏，即可获得价值3元的宝卷。

变形！出发！汽车人与霸天虎突击队热力开战！选择自己专属战队，100+变形金刚等你收编！捍卫领地，嗨战到底！

变形金刚地球开战！重温你的儿时英雄梦！3D高品质画质，电影级大片战斗特效！选择战队，热血战斗吧！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.tew,snowball_round_4,0.85,2026-03-09 16:22:11
22866,com.tencent.tmgp.yzmj.cn,勇者秘境,企业微信,北京赫德时代科技有限公司,北京赫德时代科技有限公司,1.0.11,,,29926,"欢迎各位冒险者来到秘境，在这里你会遇上的一切，都是未知...
《勇者秘境》是一款生存动作Roguelike游戏。在无尽兽潮中极限走位、疯狂拉扯，在随机秘宝与技能池中妥善选择，不断击杀怪物升级壮大自己。最终，开启猎杀时刻，清空全场！

【魔性割草 摸鱼偷懒】
告别被虐，轻松收割兽潮怪海，摸鱼时的解压神器。

【多人副本 组队开黑】
多人组队副本应需求而来！最多三人组队开黑，迎战强大BOSS，稳稳收获海量装备。

【无双奥义 技能随机】
众多局内技能，随关卡不断拓展变强，每一种都大有前途，若能升级为奥义则会带来质变。

【肉鸽秘宝 梦幻开局】
海量秘宝助阵，技能专属秘宝定向提升，全局秘宝更能全面增幅，分分钟横扫全场。

【英雄养成 装备升阶】
升级英雄解放专属奥义，装备合成升阶成就神话套装，局外养成助力每一次冒险。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.yzmj.cn,snowball_round_4,0.85,2026-03-09 16:20:54
22769,com.tencent.tmgp.hy.zxmnq,装修模拟器,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,47,,,19227,"一款简单有趣的模拟房屋装修修缮游戏。玩家需要维修这些年久失修的老房子,让它们焕然一新。玩家先要完成清洁任务,才能进一步的完成维修,玩家能够借助各种工具来对房屋进行拆修，快来下载体验吧
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zxmnq,snowball_round_4,0.85,2026-03-09 16:18:11
23595,com.tencent.tmgp.qmqz2022,全民枪战2,企业微信,天津英雄互娱科技有限公司,畅游云端（北京）科技有限公司,3.55.0,,,89674,《全民枪战2》是英雄游戏研发的FPS+UGC竞技手游。晶钻觉醒新版本正式上线，为了回馈广大玩家的热情支持，本次更新不仅包含了丰富的新功能和内容，还对游戏体验进行了优化和改进。现在，让我们一起来看看这次更新的具体内容吧！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.qmqz2022,snowball_round_4,0.85,2026-03-09 16:41:24
23589,com.tencent.tmgp.hy.zswqmnq2,真实武器模拟器2,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,91.411,,,292,"一个人拥有一整个武器库的感觉谁懂
一款武器真实模拟的游戏，可让您组装和拆卸来自不同时代的几种枪支。

枪支是完全可操作的，您可以了解每种枪支在不同模式下的射击方式：自动、点射（如果枪支具有该功能）和单发。您可以通过停用枪支的一些表面特征来展示其机制和/或放慢时间以更好地了解枪支，从而研究枪支的工作原理。您也可以尝试在朋友中获得高分。

这个游戏就像你自己的个人武器库！

来自世界各地的新武器将不断添加到游戏中，供您玩耍和实验",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zswqmnq2,snowball_round_4,0.85,2026-03-09 16:41:15
23583,com.tencent.tmgp.jbyhcrgd,火柴人热血格斗,企业微信,深圳市钜宝游信息技术有限公司,深圳市钜宝游信息技术有限公司,1.0.0,,,4938,火柴人热血格斗是一款采用了核心动作机制的战斗游戏作品，游戏融合了即时战斗和冒险剧情等元素，在这里你将跟随影子武士大师的脚步，挑战各路强者，收集稀有的武器和强大的装备，最终真正成为一名影子武士!,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.jbyhcrgd,snowball_round_4,0.85,2026-03-09 16:41:05
23568,com.tencent.tmgp.hy.lzsh,粒子沙盒,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.01,,,333,玩起来非常解压，它的玩法类似俄罗斯方块，屏幕右上角会显示下一个方块的形状，因此你要仔细规划每一个方块的摆放位置。当成功消除时会获得分数，游戏的画风清新，快来下载吧。,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.lzsh,snowball_round_4,0.85,2026-03-09 16:40:40
23530,com.tencent.tmgp.mozhuherotower,刀塔营救,企业微信,武汉墨竹互娱网络科技有限公司,武汉墨竹互娱网络科技有限公司,1.3,,,1965,"《刀塔营救》是一款放置类策略解密游戏。这是一款集动作，策略，战斗，益智于一体的游戏。现在进入刀塔营救，与怪物战斗，建立你的城堡。拖动你的英雄去探索地图，打败强大的怪物，击败恶龙 ，拯救公主，收集英雄皮肤。运用你的策略技巧，带领你的英雄取得胜利，成为最强的英雄。

⭐ 游戏性

-策略角色扮演游戏
-机智移动你的英雄，击败恶龙，收集战利品，杀死怪物，拯救公主。
-培养强大英雄的方法：升级、升级技能、将他们融合到其他人身上，将他们变成超级英雄
-成为传奇，建造你令人敬畏的城堡

⭐ 特征
-无限级别挑战
-华丽的界面
-各种服装和物品，打造自己的城堡
-每日任务、挑战任务等
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.mozhuherotower,snowball_round_4,0.85,2026-03-09 16:39:39
23493,com.tencent.tmgp.yyjl,永夜降临：复苏,企业微信,广州诗悦软件有限公司,广州诗悦软件有限公司,3.6.7,,,37649,"永夜降临，无人能逃！次元破界，美女云集！
《永夜降临：复苏》火爆开服，带你进入一场视觉与策略的双重盛宴！

首发福利，狂欢开启！
新手必送绝美御姐尼迪娅，活跃免费领1000抽！冲击主线任务，狂揽超10000钻石！

绝色美女，视觉盛宴！
签到领取全图鉴角色，等级共享无损换阵容，组建专属美女团一起拯救世界！

策略对决，智斗巅峰！
五大派系自由搭配，多种流派开放养成，阵容无限组合，策略微操对战！

新手福利，人人有份！
输入[vip6666][vip7777][vip8888]领取公测专属新手福利礼包！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.yyjl,snowball_round_4,0.85,2026-03-09 16:38:35
23462,com.tencent.tmgp.xunyou.xxzzmj,八牛斗地主,企业微信,北京八牛科技有限公司,北京八牛科技有限公司,1.3.11,,,1892106,"《八牛斗地主》2021全新版本！每天登录领金豆！ 
还可参与全新大奖赛，公平竞技，超多奖励等你拿！
 
【全新玩法，任你挑选！】
创新玩法，510K组合炸弹场，连炸狂欢，玩法应有尽有！ 
抢地主、明牌、提前看底牌等功能助你疯狂加倍，刺激牌局任你选！

【超丰厚奖励，登陆就送！】
每天登录领金豆，任务福利送不停！
更有惊喜福利，暖心补贴，奖品拿到手软！
 
【畅玩牌局，即时匹配！】
休闲解压随时玩，不费流量不费豆！
牌型多变炸弹多，秒匹即玩无需等待！
金豆加倍赢，逆风翻盘让你爽个不停！
 
【竞技斗地主！新奇体验！】
斗地主段位赛季，与全国1亿玩家一起切磋牌技！
至尊斗神？等你来战！
荣誉称号，工会争霸，纵横捭阖之间，剑所指的方向，乃是斗神之巅!

这，就是《八牛斗地主》。

——炸弹助力，即时开打！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.xunyou.xxzzmj,snowball_round_4,0.85,2026-03-09 16:37:46
23451,com.tencent.tmgp.ykdqddz,真人天天斗地主,企业微信,深圳优乐时光科技有限公司,深圳市禅游科技股份有限公司,3.00.0039,,,5124215,"2026接好运，火爆斗地主全面升级！
百万玩家实时在线，真人对局秒匹配！玩法多、福利狠、节奏快，随时开局，畅快开炸！

五大核心特色，畅玩不停

【全年活动不断】
365天高频活动轮番上线，赛事、任务、福利齐发，边玩边领，惊喜不间断，真正做到天天有得玩、天天有奖励。

【多样玩法合集】
经典三人场、疯狂炸弹场等热门玩法一应俱全。支持抢地主、指定手牌加成等特色机制，局局都有翻盘机会，更有全新玩法持续更新，告别单一对局。

【真人公平竞技】
智能防作弊系统，全程公平对战；真人玩家实时匹配，胜负只看牌技与判断，拒绝套路，打得安心。

【福利力度拉满】
每日登录即送奖励，多重任务轻松完成，福利获取无压力。相比普通单机斗地主，更刺激、更耐玩。

【精致视觉体验】
场景化房间设计，界面清爽细腻；炫酷牌型动画与特效加持，让每一次出牌都更有爽感。

——
现在就加入，开局即战，炸翻全场！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ykdqddz,snowball_round_4,0.85,2026-03-09 16:37:27
23415,com.tencent.tmgp.dtszjkhd,精灵盛典：黎明,企业微信,安徽三七网络科技有限公司,安徽三七网络科技有限公司,1.83.1,,,643970,龙年行大运，祥瑞满乾坤。全新龙神赐福活动上线，可免费获得全新龙年专属坐骑-赛博龙神；首充活动大升级，多重好礼等你来拿，更有全新十三代羽毛-不朽之羽震撼来袭！游戏原创百种职业流派，免费转职;上千技能搭配，随时体验刷怪割草快感！4K画面，真 144HZ刷新率极致画面，三千多件炫酷装备打造百变造型！,应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.dtszjkhd,snowball_round_4,0.85,2026-03-09 16:36:25
23398,com.tencent.tmgp.lcglnqp,辽宁棋牌,企业微信,河北乐聪网络科技股份有限公司,河北乐聪网络科技股份有限公司,2.0.2770,,,1412,"【国潮炸场！百款潮流IP牌神陪你打牌】 
尚尚辽宁麻将，不止是棋牌，更是一个由艺术家打造的潮流竞技场！我们独家联合数百位设计师，带来“唐妞驾到”、“魔鬼猫”“通顺关羽”、“鸿发财神”、“熊猫发达”等百款超人气IP牌神。每位牌神都有专属技能和主题场景，让你的每局游戏都有潮流伙伴助阵，策略趣味加倍！ 
【辽宁玩法，一网打尽】 
家乡麻将：精准还原大连麻将，抚顺麻将，本溪麻将，丹东麻将，辽阳麻将，锦州麻将等各地特色，原汁原味。 
经典扑克：斗地主、掼蛋、跑得快…所有爆款玩法，这里全都有。 
智力象棋：楚河汉界，来一场纯粹的脑力对决。
【公平竞技，凭实力说话】 
我们采用顶级防作弊与智能匹配系统，确保每一局都公平公正。无论你是休闲娱乐还是竞技高手，都能在这里找到对手，凭真技术赢取丰厚奖励。 
【福利海量，天天有惊喜】 登录送礼、对局有奖、赛事狂欢…海量活动持续不断！新玩法、新牌神持续更新，你的棋牌之旅永远新鲜。",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.lcglnqp,snowball_round_4,0.85,2026-03-09 16:35:56
23388,com.tencent.tmgp.hy.zdfy,战地风云,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,0.3.0a,,,1662,"一款超高画质的FPS射击游戏，也是该系列的新款，相对之前版本而且，不仅在画面上有着很大的提升，同时还采用了视角打造逼真的战斗现场，让玩家有身临其境搬的感觉！
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.zdfy,snowball_round_4,0.85,2026-03-09 16:35:39
23383,com.tencent.tmgp.xzqy.com,道途漫漫,企业微信,武汉网贤信息技术有限公司,武汉网贤信息技术有限公司,1.0.1,,,941,"逍遥绝尘，道途漫漫。纵横万域，踏破山海！
大千世界，仙凡有别，凡人终其一生都难得见仙人遗姿。一场意外，四处寻觅仙缘的你拾到一块神秘玉佩，玉中有仙子自称玉灵，你可愿随她修行？
仙凡万域之间暗潮涌动，一场围绕着神王遗玉的争夺即将展开。你的选择是一心求道独飞升，还是隐世逍遥度此生？亦或者是无惧阴谋阳谋，只为不忘初心，带回心心念念的那位故人……
《道途漫漫》是一款国风修仙放置类养成手游，在这里，你可以通过挂机积攒修为轻松修行，还可以学习各类功法提升自己，更能在修行途中获得各种各样的战灵、结识性格各异的道侣。炼丹炼器、重塑灵根、探索归墟、三界争霸、自创仙门……多种玩法让你拥有属于自己的修行体验！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.xzqy.com,snowball_round_4,0.85,2026-03-09 16:35:30
23369,com.tencent.tmgp.hy.yfwzm1,衣服我最美,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,5.0.11,,,132,"准备好拥有领先世界的智能洗衣店了吗？将一家小型洗衣店打造成洗衣帝国！

探索洗衣店模拟器中的以下功能：
洗衣店：洗涤烘干走向成功！设计完美的洗衣店，策略性地放置洗衣机，让顾客不断光顾。
升级：升级您的设备，提供卓越的清洁服务！投资高品质的洗衣机、烘干机、熨烫设备，甚至自动洗衣机！
设计：创建时尚温馨的空间吸引顾客！提供舒适的座椅、温馨的装饰和其他有趣的元素来迎接顾客！
扩张：通过解锁新区域和功能，提供免费服务来吸引更多顾客，发展您的洗衣店业务！
雇佣员工：建立一支敬业的团队，高效管理您的洗衣店！聘请合格且经验丰富的洗衣房服务人员，例如洗衣机操作员、烘干机操作员等！
​销售商品：通过销售清洁用品并成为洗衣需求的一站式商店来提高利润！提供各种清洁产品，包括洗衣粉、柔顺剂、去污剂等！
送货上门：提供便捷的送货上门服务，建立忠诚的客户群！优化送货路线以提高效率和成本效益，并在送货过程中提供优质的客户服务！",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.yfwzm1,snowball_round_4,0.85,2026-03-09 16:35:04
23319,com.tencent.tmgp.ydxh.superblock,俄罗斯方块大战,企业微信,北京一点鲜花科技有限公司,北京一点鲜花科技有限公司,2.2.5,,,28231,"俄罗斯方块大战，继承了经典俄罗斯方块的玩法，界面精美，并且结合现在屏幕的滑屏，使之上手简单，操作流畅。
滑屏操作：
向上滑：变形 
向下滑：直接降落到底部 
向左滑：向左移动 
向右滑：向右移动 
长按：快速下移",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.ydxh.superblock,snowball_round_4,0.85,2026-03-09 16:33:40
23302,com.tencent.tmgp.hy.jdqs2,掘地求升2,企业微信,广州合游网络科技有限公司,广州合游网络科技有限公司,1.2,,,9668,"一款极富挑战性的折磨流攀爬动作闯关游戏。玩家将扮演一名勇敢的攀爬者，在充满危险和障碍的地下世界中，不断跳跃和攀爬，努力向高点进发。游戏以其独特的玩法和高难度的挑战，吸引了大量喜欢极限挑战的玩家。
",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.hy.jdqs2,snowball_round_4,0.85,2026-03-09 16:33:13
23295,com.tencent.tmgp.dtszj,永恒纪元,企业微信,安徽三七网络科技有限公司,安徽三七网络科技有限公司,3.85.2,,,20255209,"2020年度全新电影级3DMMO动作手游《永恒纪元》，创新打造华丽转职、智能挂机、全地图PK爆神装、自由交易、随心转服等开放式玩法，7000万玩家的选择，马上进入游戏创造属于你的永恒纪元！
 
【游戏福利】
投资升级高回报，收益累计20000钻石！
快速冲级抢神装，流光羽翼狂虐BOSS！
开服七日大狂欢，万元红装限时派送！
战力拼杀赢称号，荣耀加身称霸全服！

【联系我们】
客服QQ：800089273 
客服电话：020-85166576
客服邮箱：kf@37.com",应用宝,https://sj.qq.com/appdetail/com.tencent.tmgp.dtszj,snowball_round_4,0.85,2026-03-09 16:33:02
